"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zonificacion","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Abundancia"
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",3
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",5
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,6,"Chama","sp.","Chama sp.",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",7
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Hexaplex","nigritus","Hexaplex nigritus",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Antipathes","galapagensis","Antipathes galapagensis",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Phataria","unifascialis","Phataria unifascialis",7
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",13
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Tripneustes","depressus","Tripneustes depressus",3
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Antipathes","galapagensis","Antipathes galapagensis",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",4
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,3,"Antipathes","galapagensis","Antipathes galapagensis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",3
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",18
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",16
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Hexaplex","nigritus","Hexaplex nigritus",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Antipathes","galapagensis","Antipathes galapagensis",5
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",5
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",7
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",15
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Antipathes","galapagensis","Antipathes galapagensis",3
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Chama","sp.","Chama sp.",3
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Hyotissa","hyotis","Hyotissa hyotis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",4
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Phataria","unifascialis","Phataria unifascialis",8
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",22
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",15
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Diadema","mexucanum","Diadema mexicanum",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Antipathes","galapagensis","Antipathes galapagensis",6
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,4,"Chama","sp.","Chama sp.",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"Pharia","pyramidata","Pharia pyramidata",7
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"ND","sp.","Gorgoniidae sp.",15
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"Tripneustes","depressus","Tripneustes depressus",11
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"ND","sp.","Gorgoniidae sp.",13
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"Hexaplex","erythrostomus","Hexaplex erythrostomus",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"ND","sp.","Gorgoniidae sp.",16
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,7,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"ND","sp.","Gorgoniidae sp.",17
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Eucidaris","thouarsii","Eucidaris thouarsii",6
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Hyotissa","hyotis","Hyotissa hyotis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"ND","sp.","Gorgoniidae sp.",14
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Eucidaris","thouarsii","Eucidaris thouarsii",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"ND","sp.","Gorgoniidae sp.",21
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,8,"Eucidaris","thouarsii","Eucidaris thouarsii",9
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",4
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",25
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",18
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"Tripneustes","depressus","Tripneustes depressus",11
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",15
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,9,"Eucidaris","thouarsii","Eucidaris thouarsii",50
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",3
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Eucidaris","thouarsii","Eucidaris thouarsii",20
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Diadema","mexucanum","Diadema mexicanum",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Eucidaris","thouarsii","Eucidaris thouarsii",18
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",13
28,10,2014,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,10,"Eucidaris","thouarsii","Eucidaris thouarsii",5
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",11
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Tripneustes","depressus","Tripneustes depressus",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Pteria","sterna","Pteria sterna",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Hyotissa","hyotis","Hyotissa hyotis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",11
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Hyotissa","hyotis","Hyotissa hyotis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",7
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,6,6,NA,NA,NA,9,"Hyotissa","hyotis","Hyotissa hyotis",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"Pharia","pyramidata","Pharia pyramidata",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",3
