codigo;dia;mes ;año;latitud (N);longitud (W);sitio;Zonificación;sitio en extenso;observador;compañero;lado;survey other_depth_information;transecto;direccion;temperatura;Visibilidad;Corriente;tiempo inicio;tiempo final;profunidad inicial;profunidad  final;GeneroEspecie;talla;abundancia
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Stegastes rectifraenum;10;1
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Holacanthus passer;20;5
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Bodianus diplotaenia;10;3
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Bodianus diplotaenia;20;1
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Chromis atrilobata;6;180
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Thalassoma lucasanum;8;10
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Mycteroperca rosacea;20;1
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Girella simplicidens;25;1
ISPMBB-151113-SD-I-15-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Paranthias colonus;20;3
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Stegastes rectifraenum;5;4
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Holacanthus passer;20;5
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Bodianus diplotaenia;20;3
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Chromis atrilobata;6;140
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Haemulon sexfasciatum;25;5
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Thalassoma lucasanum;8;25
ISPMBB-151113-SD-I-15-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Mycteroperca rosacea;30;2
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Stegastes rectifraenum;5;6
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Holacanthus passer;20;2
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Bodianus diplotaenia;20;1
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Bodianus diplotaenia;35;2
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Chromis atrilobata;6;80
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Mycteroperca rosacea;30;1
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Mycteroperca rosacea;60;1
ISPMBB-151113-SD-I-15-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;15;15;Paranthias colonus;20;3
ISPMBB-151113-SD-D-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;5;1
ISPMBB-151113-SD-D-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Holacanthus passer;20;1
ISPMBB-151113-SD-D-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis atrilobata;6;20
ISPMBB-151113-SD-D-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;40;1
ISPMBB-151113-SD-D-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Paranthias colonus;30;32
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;5;3
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Holacanthus passer;25;2
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;35;3
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis atrilobata;6;30
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Halichoeres nicholsi ;10;1
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;50;3
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;30;2
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Urobatis concentricus;25;1
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Paranthias colonus;30;9
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Cephalopholis panamensis;25;1
ISPMBB-151113-SD-D-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis limbaughi;2;3
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;5;1
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Holacanthus passer;25;2
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;20;1
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis atrilobata;6;30
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Thalassoma lucasanum;8;8
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;40;13
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;50;9
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Paranthias colonus;30;70
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Balistes polylepis;30;3
ISPMBB-151113-SD-D-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Derecho;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Lutjanus argentiventris;30;1
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;5;7
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;20;2
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;40;1
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis atrilobata;6;20
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Haemulon sexfasciatum;35;1
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Halichoeres dispilus;6;5
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Thalassoma lucasanum;8;6
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Paranthias colonus;30;50
ISPMBB-151113-SD-I-20-1-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;1;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Cephalopholis panamensis;25;1
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;5;5
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;6;1
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Holacanthus passer;25;1
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;20;2
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis atrilobata;6;30
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Haemulon sexfasciatum;35;3
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Halichoeres dispilus;8;12
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Thalassoma lucasanum;10;7
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;50;3
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;30;2
ISPMBB-151113-SD-I-20-2-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;2;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Paranthias colonus;30;70
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Stegastes rectifraenum;5;6
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;35;2
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Bodianus diplotaenia;20;3
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Chromis atrilobata;6;40
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Haemulon sexfasciatum;30;2
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Halichoeres dispilus;6;18
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Thalassoma lucasanum;8;14
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;40;7
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Mycteroperca rosacea;30;1
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Urobatis concentricus;30;5
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Paranthias colonus;30;80
ISPMBB-151113-SD-I-20-3-F;15;11;2013;28.3772;-112.31511;Barra Baya;Zona de Pesca ;Barra baya, Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;Flaviano Pelayo;Izquierdo;near_bottom;3;120;N/D;5;Ligera;12:26:00;13:18:00;20;20;Kyphosus analogus;35;2
ISPMLM-201113-FP-I-5-1-F;20;11;2013;28.3772;-112.31511;Los Morritos;Zona de no pesca ;Los Morritos, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Noé Bustamante;Izquierdo;near_bottom;1;0;21;6;Moderada;9:29:00;10:05:00;5;5;Paranthias colonus;20;35
ISPMLM-201113-FP-I-5-1-F;20;11;2013;28.3772;-112.31511;Los Morritos;Zona de no pesca ;Los Morritos, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Noé Bustamante;Izquierdo;near_bottom;1;0;21;6;Moderada;9:29:00;10:05:00;5;5;Stegastes rectifraenum;5;2
