Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;TipoProteccion;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial;Profundidad final;Temperatura;Visibilidad;Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Talla;PromedioTalla;Abundancia
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;1;Paranthias;colonus;Paranthias colonus;NA;25;NA;30
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;1;Paranthias;colonus;Paranthias colonus;NA;10;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;1;Girella;simplicidens;Girella simplicidens;NA;25;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;1;Balistes;polylepsis;Balistes polylepis;NA;25;NA;3
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;20
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;23
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;30;NA;5
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;73
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Thalassoma;lucasanum;Thalassoma lucasanum;NA;5;NA;5
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Mycteroperca;rosacea;Mycteroperca rosacea;NA;30;NA;13
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;13
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Mycteroperca;rosacea;Mycteroperca rosacea;NA;55;NA;2
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Prionurus ;punctatus;Prionurus punctatus;NA;40;NA;7
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Johnrandallia;nigrirostris;Johnrandallia nigrirostris;NA;5;NA;1
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Balistes;polylepsis;Balistes polylepis;NA;30;NA;8
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Girella;simplicidens;Girella simplicidens;NA;30;NA;3
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Paranthias;colonus;Paranthias colonus;NA;30;NA;2
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Paranthias;colonus;Paranthias colonus;NA;25;NA;8
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;2;Cirrhitichthys;oxycephalus;Cirrhitichthys oxycephalus;NA;5;NA;3
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;17
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;25
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;30;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;250
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Thalassoma;lucasanum;Thalassoma lucasanum;NA;5;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Thalassoma;lucasanum;Thalassoma lucasanum;NA;10;NA;2
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;30;NA;6
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;20;NA;11
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;2
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Anisotremus;interruptus;Anisotremus interruptus;NA;30;NA;3
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Anisotremus;interruptus;Anisotremus interruptus;NA;15;NA;1
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Balistes;polylepsis;Balistes polylepis;NA;30;NA;18
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Paranthias;colonus;Paranthias colonus;NA;25;NA;8
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Paranthias;colonus;Paranthias colonus;NA;20;NA;8
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Pareques;fuscovittatus;Pareques fuscovittatus;NA;15;NA;20
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Prionurus ;punctatus;Prionurus punctatus;NA;40;NA;3
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Girella;simplicidens;Girella simplicidens;NA;30;NA;25
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;0.354166667;0.391666667;20;20;N/D;7;Moderada;3;Lutjanus;argentiventris;Lutjanus argentiventris;NA;35;NA;4
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.354166667;0.391666667;20;20;N/D;N/D;Ligera;1;Paranthias;colonus;Paranthias colonus;NA;35;NA;7
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.354166667;0.391666667;20;20;N/D;N/D;Ligera;3;Prionurus ;punctatus;Prionurus punctatus;NA;16;NA;8
28;10;2014;Sonora;Bahía de Kino;Punta Rabijunco;28.38045;-112.29671;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.354166667;0.391666667;20;20;N/D;N/D;Ligera;3;Prionurus ;punctatus;Prionurus punctatus;NA;40;NA;5
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;24
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;4
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Holacanthus;passer;Holacanthus passer;NA;20;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;40
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Thalassoma;lucasanum;Thalassoma lucasanum;NA;5;NA;10
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;25;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;20;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Paranthias;colonus;Paranthias colonus;NA;5;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Halichoeres;notospilus;Halichoeres notospilus;NA;5;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;1;Girella;simplicidens;Girella simplicidens;NA;40;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;15
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;20
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Holacanthus;passer;Holacanthus passer;NA;40;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Holacanthus;passer;Holacanthus passer;NA;30;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;30;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;3
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;20
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Mycteroperca;rosacea;Mycteroperca rosacea;NA;35;NA;4
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;4
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Girella;simplicidens;Girella simplicidens;NA;40;NA;4
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Girella;simplicidens;Girella simplicidens;NA;30;NA;3
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;2;Abudefduf;troschelli;Abudefduf troschelii;NA;20;NA;65
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;20
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;15
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Holacanthus;passer;Holacanthus passer;NA;40;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Holacanthus;passer;Holacanthus passer;NA;20;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;6
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;15;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;25
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;30;NA;8
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Abudefduf;troschelli;Abudefduf troschelii;NA;20;NA;35
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Balistes;polylepsis;Balistes polylepis;NA;20;NA;6
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.4375;0.465277778;5;5;N/D;8;Moderada;3;Girella;simplicidens;Girella simplicidens;NA;40;NA;4
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;11
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;15;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;25;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;35;NA;2
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;1;Paranthias;colonus;Paranthias colonus;NA;30;NA;15
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;1;Cephalopholis;panamensis;Cephalopholis panamensis;NA;30;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;3
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;15;NA;7
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;1
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;10;NA;24
28;10;2014;Sonora;Bahía de Kino;Cueva de la Reserva;28.37562;-112.29941;Arrecife Rocoso;Reserva;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.4375;0.475694444;10;10;N/D;6;Moderada;2;Paranthias;colonus;Paranthias colonus;NA;30;NA;15
